type,properties_in_map,properties_id,geometry_type,coordinatex1,coordinatey1,coordinatex2,coordinatey2,coordinatex3,coordinatey3,coordinatex4,coordinatey4,coordinatex5,coordinatey5
Feature,True,3809,Polygon,59263,4967,59263,4968,59261,4968,59261,4967,59263,4967
Feature,True,3810,Polygon,59263,4968,59263,4969,59261,4969,59261,4968,59263,4968
Feature,True,3811,Polygon,59263,4969,59263,4971,59261,4971,59261,4969,59263,4969
Feature,True,3812,Polygon,59263,4971,59263,4972,59261,4972,59261,4971,59263,4971
Feature,True,3813,Polygon,59263,4972,59263,4973,59261,4973,59261,4972,59263,4972
Feature,True,3814,Polygon,59263,4973,59263,4974,59261,4974,59261,4973,59263,4973
Feature,True,3815,Polygon,59263,4974,59263,4975,59261,4975,59261,4974,59263,4974
Feature,True,3816,Polygon,59263,4975,59263,4977,59261,4977,59261,4975,59263,4975
Feature,True,3817,Polygon,59263,4977,59263,4978,59261,4978,59261,4977,59263,4977
Feature,True,3818,Polygon,59263,4978,59263,4979,59261,4979,59261,4978,59263,4978
Feature,True,3819,Polygon,59263,4979,59263,4980,59261,4980,59261,4979,59263,4979
Feature,True,3820,Polygon,59263,4980,59263,4981,59261,4981,59261,4980,59263,4980
Feature,True,3821,Polygon,59263,4981,59263,4983,59261,4983,59261,4981,59263,4981
Feature,True,3822,Polygon,59263,4983,59263,4984,59261,4984,59261,4983,59263,4983
Feature,True,3823,Polygon,59263,4984,59263,4985,59261,4985,59261,4984,59263,4984
Feature,True,3824,Polygon,59263,4985,59263,4986,59261,4986,59261,4985,59263,4985
Feature,True,3825,Polygon,59263,4986,59263,4987,59261,4987,59261,4986,59263,4986
Feature,True,3826,Polygon,59263,4987,59263,4989,59261,4989,59261,4987,59263,4987
Feature,True,3827,Polygon,59263,4989,59263,4990,59261,4990,59261,4989,59263,4989
Feature,True,3828,Polygon,59263,4990,59263,4991,59261,4991,59261,4990,59263,4990
Feature,True,3829,Polygon,59263,4991,59263,4992,59261,4992,59261,4991,59263,4991
Feature,True,3830,Polygon,59263,4992,59263,4993,59261,4993,59261,4992,59263,4992
Feature,True,3831,Polygon,59263,4993,59263,4995,59261,4995,59261,4993,59263,4993
Feature,True,3832,Polygon,59263,4995,59263,4996,59261,4996,59261,4995,59263,4995
Feature,True,3833,Polygon,59263,4996,59263,4997,59261,4997,59261,4996,59263,4996
Feature,True,3834,Polygon,59263,4997,59263,4998,59261,4998,59261,4997,59263,4997
Feature,True,3835,Polygon,59263,4998,59263,5000,59261,5000,59261,4998,59263,4998
Feature,True,3836,Polygon,59263,5000,59263,5001,59261,5001,59261,5000,59263,5000
Feature,True,3837,Polygon,59263,5001,59263,5002,59261,5002,59261,5001,59263,5001
Feature,True,3838,Polygon,59263,5002,59263,5003,59261,5003,59261,5002,59263,5002
Feature,True,3839,Polygon,59263,5003,59263,5004,59261,5004,59261,5003,59263,5003
Feature,True,3840,Polygon,59263,5004,59263,5006,59261,5006,59261,5004,59263,5004
Feature,True,3841,Polygon,59263,5006,59263,5007,59261,5007,59261,5006,59263,5006
Feature,True,3842,Polygon,59263,5007,59263,5008,59261,5008,59261,5007,59263,5007
Feature,True,3843,Polygon,59263,5008,59263,5009,59261,5009,59261,5008,59263,5008
Feature,True,3844,Polygon,59261,4950,59261,4951,59260,4951,59260,4950,59261,4950
Feature,True,3845,Polygon,59261,4951,59261,4952,59260,4952,59260,4951,59261,4951
Feature,True,3846,Polygon,59261,4952,59261,4954,59260,4954,59260,4952,59261,4952
Feature,True,3847,Polygon,59261,4954,59261,4955,59260,4955,59260,4954,59261,4954
Feature,True,3848,Polygon,59261,4955,59261,4956,59260,4956,59260,4955,59261,4955
Feature,True,3849,Polygon,59261,4956,59261,4957,59260,4957,59260,4956,59261,4956
Feature,True,3850,Polygon,59261,4957,59261,4959,59260,4959,59260,4957,59261,4957
Feature,True,3851,Polygon,59261,4959,59261,4960,59260,4960,59260,4959,59261,4959
Feature,True,3852,Polygon,59261,4960,59261,4961,59260,4961,59260,4960,59261,4960
Feature,True,3853,Polygon,59261,4961,59261,4962,59260,4962,59260,4961,59261,4961
Feature,True,3854,Polygon,59261,4962,59261,4963,59260,4963,59260,4962,59261,4962
Feature,True,3855,Polygon,59261,4963,59261,4965,59260,4965,59260,4963,59261,4963
Feature,True,3856,Polygon,59261,4965,59261,4966,59260,4966,59260,4965,59261,4965
Feature,True,3857,Polygon,59261,4966,59261,4967,59260,4967,59260,4966,59261,4966
Feature,True,3858,Polygon,59261,4967,59261,4968,59260,4968,59260,4967,59261,4967
Feature,True,3859,Polygon,59261,4968,59261,4969,59260,4969,59260,4968,59261,4968
Feature,True,3860,Polygon,59261,4969,59261,4971,59260,4971,59260,4969,59261,4969
Feature,True,3861,Polygon,59261,4971,59261,4972,59260,4972,59260,4971,59261,4971
Feature,True,3862,Polygon,59261,4972,59261,4973,59260,4973,59260,4972,59261,4972
Feature,True,3863,Polygon,59261,4973,59261,4974,59260,4974,59260,4973,59261,4973
Feature,True,3864,Polygon,59261,4974,59261,4975,59260,4975,59260,4974,59261,4974
Feature,True,3865,Polygon,59261,4975,59261,4977,59260,4977,59260,4975,59261,4975
Feature,True,3866,Polygon,59261,4977,59261,4978,59260,4978,59260,4977,59261,4977
Feature,True,3867,Polygon,59261,4978,59261,4979,59260,4979,59260,4978,59261,4978
Feature,True,3868,Polygon,59261,4979,59261,4980,59260,4980,59260,4979,59261,4979
Feature,True,3869,Polygon,59261,4980,59261,4981,59260,4981,59260,4980,59261,4980
Feature,True,3870,Polygon,59261,4981,59261,4983,59260,4983,59260,4981,59261,4981
Feature,True,3871,Polygon,59261,4983,59261,4984,59260,4984,59260,4983,59261,4983
Feature,True,3872,Polygon,59261,4984,59261,4985,59260,4985,59260,4984,59261,4984
Feature,True,3873,Polygon,59261,4985,59261,4986,59260,4986,59260,4985,59261,4985
Feature,True,3874,Polygon,59261,4986,59261,4987,59260,4987,59260,4986,59261,4986
Feature,True,3875,Polygon,59261,4987,59261,4989,59260,4989,59260,4987,59261,4987
Feature,True,3876,Polygon,59261,4989,59261,4990,59260,4990,59260,4989,59261,4989
Feature,True,3877,Polygon,59261,4990,59261,4991,59260,4991,59260,4990,59261,4990
Feature,True,3878,Polygon,59261,4991,59261,4992,59260,4992,59260,4991,59261,4991
Feature,True,3879,Polygon,59261,4992,59261,4993,59260,4993,59260,4992,59261,4992
Feature,True,3880,Polygon,59261,4993,59261,4995,59260,4995,59260,4993,59261,4993
Feature,True,3881,Polygon,59261,4995,59261,4996,59260,4996,59260,4995,59261,4995
Feature,True,3882,Polygon,59261,4996,59261,4997,59260,4997,59260,4996,59261,4996
Feature,True,3883,Polygon,59261,4997,59261,4998,59260,4998,59260,4997,59261,4997
Feature,True,3884,Polygon,59261,4998,59261,5000,59260,5000,59260,4998,59261,4998
Feature,True,3885,Polygon,59261,5000,59261,5001,59260,5001,59260,5000,59261,5000
Feature,True,3886,Polygon,59261,5001,59261,5002,59260,5002,59260,5001,59261,5001
Feature,True,3887,Polygon,59261,5002,59261,5003,59260,5003,59260,5002,59261,5002
Feature,True,3888,Polygon,59261,5003,59261,5004,59260,5004,59260,5003,59261,5003
Feature,True,3889,Polygon,59261,5004,59261,5006,59260,5006,59260,5004,59261,5004
Feature,True,3890,Polygon,59261,5006,59261,5007,59260,5007,59260,5006,59261,5006
Feature,True,3891,Polygon,59260,4948,59260,4949,59259,4949,59259,4948,59260,4948
Feature,True,3892,Polygon,59260,4949,59260,4950,59259,4950,59259,4949,59260,4949
Feature,True,3893,Polygon,59260,4950,59260,4951,59259,4951,59259,4950,59260,4950
Feature,True,3894,Polygon,59260,4951,59260,4952,59259,4952,59259,4951,59260,4951
Feature,True,3895,Polygon,59260,4952,59260,4954,59259,4954,59259,4952,59260,4952
Feature,True,3896,Polygon,59260,4954,59260,4955,59259,4955,59259,4954,59260,4954
Feature,True,3897,Polygon,59260,4955,59260,4956,59259,4956,59259,4955,59260,4955
Feature,True,3898,Polygon,59260,4956,59260,4957,59259,4957,59259,4956,59260,4956
Feature,True,3899,Polygon,59260,4957,59260,4959,59259,4959,59259,4957,59260,4957
Feature,True,3900,Polygon,59260,4959,59260,4960,59259,4960,59259,4959,59260,4959
Feature,True,3901,Polygon,59260,4960,59260,4961,59259,4961,59259,4960,59260,4960
Feature,True,3902,Polygon,59260,4961,59260,4962,59259,4962,59259,4961,59260,4961
Feature,True,3903,Polygon,59260,4962,59260,4963,59259,4963,59259,4962,59260,4962
Feature,True,3904,Polygon,59260,4963,59260,4965,59259,4965,59259,4963,59260,4963
Feature,True,3905,Polygon,59260,4965,59260,4966,59259,4966,59259,4965,59260,4965
Feature,True,3906,Polygon,59260,4966,59260,4967,59259,4967,59259,4966,59260,4966
Feature,True,3907,Polygon,59260,4967,59260,4968,59259,4968,59259,4967,59260,4967
Feature,True,3908,Polygon,59260,4968,59260,4969,59259,4969,59259,4968,59260,4968
Feature,True,3909,Polygon,59260,4969,59260,4971,59259,4971,59259,4969,59260,4969
Feature,True,3910,Polygon,59260,4971,59260,4972,59259,4972,59259,4971,59260,4971
Feature,True,3911,Polygon,59260,4972,59260,4973,59259,4973,59259,4972,59260,4972
Feature,True,3912,Polygon,59260,4973,59260,4974,59259,4974,59259,4973,59260,4973
Feature,True,3913,Polygon,59260,4974,59260,4975,59259,4975,59259,4974,59260,4974
Feature,True,3914,Polygon,59260,4975,59260,4977,59259,4977,59259,4975,59260,4975
Feature,True,3915,Polygon,59260,4977,59260,4978,59259,4978,59259,4977,59260,4977
Feature,True,3916,Polygon,59260,4978,59260,4979,59259,4979,59259,4978,59260,4978
Feature,True,3917,Polygon,59260,4979,59260,4980,59259,4980,59259,4979,59260,4979
Feature,True,3918,Polygon,59260,4980,59260,4981,59259,4981,59259,4980,59260,4980
Feature,True,3919,Polygon,59260,4981,59260,4983,59259,4983,59259,4981,59260,4981
Feature,True,3920,Polygon,59260,4983,59260,4984,59259,4984,59259,4983,59260,4983
Feature,True,3921,Polygon,59260,4984,59260,4985,59259,4985,59259,4984,59260,4984
Feature,True,3922,Polygon,59260,4985,59260,4986,59259,4986,59259,4985,59260,4985
Feature,True,3923,Polygon,59260,4986,59260,4987,59259,4987,59259,4986,59260,4986
Feature,True,3924,Polygon,59260,4987,59260,4989,59259,4989,59259,4987,59260,4987
Feature,True,3925,Polygon,59260,4989,59260,4990,59259,4990,59259,4989,59260,4989
Feature,True,3926,Polygon,59260,4990,59260,4991,59259,4991,59259,4990,59260,4990
Feature,True,3927,Polygon,59260,4991,59260,4992,59259,4992,59259,4991,59260,4991
Feature,True,3928,Polygon,59260,4992,59260,4993,59259,4993,59259,4992,59260,4992
Feature,True,3929,Polygon,59260,4993,59260,4995,59259,4995,59259,4993,59260,4993
Feature,True,3930,Polygon,59260,4995,59260,4996,59259,4996,59259,4995,59260,4995
Feature,True,3931,Polygon,59260,4996,59260,4997,59259,4997,59259,4996,59260,4996
Feature,True,3932,Polygon,59260,4997,59260,4998,59259,4998,59259,4997,59260,4997
Feature,True,3933,Polygon,59260,4998,59260,5000,59259,5000,59259,4998,59260,4998
Feature,True,3934,Polygon,59260,5000,59260,5001,59259,5001,59259,5000,59260,5000
Feature,True,3935,Polygon,59260,5001,59260,5002,59259,5002,59259,5001,59260,5001
Feature,True,3936,Polygon,59260,5002,59260,5003,59259,5003,59259,5002,59260,5002
Feature,True,3937,Polygon,59260,5003,59260,5004,59259,5004,59259,5003,59260,5003
Feature,True,3938,Polygon,59260,5004,59260,5006,59259,5006,59259,5004,59260,5004
Feature,True,3939,Polygon,59259,4948,59259,4949,59258,4949,59258,4948,59259,4948
Feature,True,3940,Polygon,59259,4949,59259,4950,59258,4950,59258,4949,59259,4949
Feature,True,3941,Polygon,59259,4950,59259,4951,59258,4951,59258,4950,59259,4950
Feature,True,3942,Polygon,59259,4951,59259,4952,59258,4952,59258,4951,59259,4951
Feature,True,3943,Polygon,59259,4952,59259,4954,59258,4954,59258,4952,59259,4952
Feature,True,3944,Polygon,59259,4954,59259,4955,59258,4955,59258,4954,59259,4954
Feature,True,3945,Polygon,59259,4955,59259,4956,59258,4956,59258,4955,59259,4955
Feature,True,3946,Polygon,59259,4956,59259,4957,59258,4957,59258,4956,59259,4956
Feature,True,3947,Polygon,59259,4957,59259,4959,59258,4959,59258,4957,59259,4957
Feature,True,3948,Polygon,59259,4959,59259,4960,59258,4960,59258,4959,59259,4959
Feature,True,3949,Polygon,59259,4960,59259,4961,59258,4961,59258,4960,59259,4960
Feature,True,3950,Polygon,59259,4961,59259,4962,59258,4962,59258,4961,59259,4961
Feature,True,3951,Polygon,59259,4962,59259,4963,59258,4963,59258,4962,59259,4962
Feature,True,3952,Polygon,59259,4963,59259,4965,59258,4965,59258,4963,59259,4963
Feature,True,3953,Polygon,59259,4965,59259,4966,59258,4966,59258,4965,59259,4965
Feature,True,3954,Polygon,59259,4966,59259,4967,59258,4967,59258,4966,59259,4966
Feature,True,3955,Polygon,59259,4967,59259,4968,59258,4968,59258,4967,59259,4967
Feature,True,3956,Polygon,59259,4968,59259,4969,59258,4969,59258,4968,59259,4968
Feature,True,3957,Polygon,59259,4969,59259,4971,59258,4971,59258,4969,59259,4969
Feature,True,3958,Polygon,59259,4971,59259,4972,59258,4972,59258,4971,59259,4971
Feature,True,3959,Polygon,59259,4972,59259,4973,59258,4973,59258,4972,59259,4972
Feature,True,3960,Polygon,59259,4973,59259,4974,59258,4974,59258,4973,59259,4973
Feature,True,3961,Polygon,59259,4974,59259,4975,59258,4975,59258,4974,59259,4974
Feature,True,3962,Polygon,59259,4975,59259,4977,59258,4977,59258,4975,59259,4975
Feature,True,3963,Polygon,59259,4977,59259,4978,59258,4978,59258,4977,59259,4977
Feature,True,3964,Polygon,59259,4978,59259,4979,59258,4979,59258,4978,59259,4978
Feature,True,3965,Polygon,59259,4979,59259,4980,59258,4980,59258,4979,59259,4979
Feature,True,3966,Polygon,59259,4980,59259,4981,59258,4981,59258,4980,59259,4980
Feature,True,3967,Polygon,59259,4981,59259,4983,59258,4983,59258,4981,59259,4981
Feature,True,3968,Polygon,59259,4983,59259,4984,59258,4984,59258,4983,59259,4983
Feature,True,3969,Polygon,59259,4984,59259,4985,59258,4985,59258,4984,59259,4984
Feature,True,3970,Polygon,59259,4985,59259,4986,59258,4986,59258,4985,59259,4985
Feature,True,3971,Polygon,59259,4986,59259,4987,59258,4987,59258,4986,59259,4986
Feature,True,3972,Polygon,59259,4987,59259,4989,59258,4989,59258,4987,59259,4987
Feature,True,3973,Polygon,59259,4989,59259,4990,59258,4990,59258,4989,59259,4989
Feature,True,3974,Polygon,59259,4990,59259,4991,59258,4991,59258,4990,59259,4990
Feature,True,3975,Polygon,59259,4991,59259,4992,59258,4992,59258,4991,59259,4991
Feature,True,3976,Polygon,59259,4992,59259,4993,59258,4993,59258,4992,59259,4992
Feature,True,3977,Polygon,59259,4993,59259,4995,59258,4995,59258,4993,59259,4993
Feature,True,3978,Polygon,59259,4995,59259,4996,59258,4996,59258,4995,59259,4995
Feature,True,3979,Polygon,59259,4996,59259,4997,59258,4997,59258,4996,59259,4996
Feature,True,3980,Polygon,59259,4997,59259,4998,59258,4998,59258,4997,59259,4997
Feature,True,3981,Polygon,59259,4998,59259,5000,59258,5000,59258,4998,59259,4998
Feature,True,3982,Polygon,59259,5000,59259,5001,59258,5001,59258,5000,59259,5000
Feature,True,3983,Polygon,59259,5001,59259,5002,59258,5002,59258,5001,59259,5001
Feature,True,3984,Polygon,59259,5002,59259,5003,59258,5003,59258,5002,59259,5002
Feature,True,3985,Polygon,59259,5003,59259,5004,59258,5004,59258,5003,59259,5003
Feature,True,3986,Polygon,59259,5004,59259,5006,59258,5006,59258,5004,59259,5004
Feature,True,3987,Polygon,59258,4946,59258,4948,59257,4948,59257,4946,59258,4946
Feature,True,3988,Polygon,59258,4948,59258,4949,59257,4949,59257,4948,59258,4948
Feature,True,3989,Polygon,59258,4949,59258,4950,59257,4950,59257,4949,59258,4949
Feature,True,3990,Polygon,59258,4950,59258,4951,59257,4951,59257,4950,59258,4950
Feature,True,3991,Polygon,59258,4951,59258,4952,59257,4952,59257,4951,59258,4951
Feature,True,3992,Polygon,59258,4952,59258,4954,59257,4954,59257,4952,59258,4952
Feature,True,3993,Polygon,59258,4954,59258,4955,59257,4955,59257,4954,59258,4954
Feature,True,3994,Polygon,59258,4955,59258,4956,59257,4956,59257,4955,59258,4955
Feature,True,3995,Polygon,59258,4956,59258,4957,59257,4957,59257,4956,59258,4956
Feature,True,3996,Polygon,59258,4957,59258,4959,59257,4959,59257,4957,59258,4957
Feature,True,3997,Polygon,59258,4959,59258,4960,59257,4960,59257,4959,59258,4959
Feature,True,3998,Polygon,59258,4960,59258,4961,59257,4961,59257,4960,59258,4960
Feature,True,3999,Polygon,59258,4961,59258,4962,59257,4962,59257,4961,59258,4961
Feature,True,4000,Polygon,59258,4962,59258,4963,59257,4963,59257,4962,59258,4962
Feature,True,4001,Polygon,59258,4963,59258,4965,59257,4965,59257,4963,59258,4963
Feature,True,4002,Polygon,59258,4965,59258,4966,59257,4966,59257,4965,59258,4965
Feature,True,4003,Polygon,59258,4966,59258,4967,59257,4967,59257,4966,59258,4966
Feature,True,4004,Polygon,59258,4967,59258,4968,59257,4968,59257,4967,59258,4967
Feature,True,4005,Polygon,59258,4968,59258,4969,59257,4969,59257,4968,59258,4968
Feature,True,4006,Polygon,59258,4969,59258,4971,59257,4971,59257,4969,59258,4969
Feature,True,4007,Polygon,59258,4971,59258,4972,59257,4972,59257,4971,59258,4971
Feature,True,4008,Polygon,59258,4972,59258,4973,59257,4973,59257,4972,59258,4972
Feature,True,4009,Polygon,59258,4973,59258,4974,59257,4974,59257,4973,59258,4973
Feature,True,4010,Polygon,59258,4974,59258,4975,59257,4975,59257,4974,59258,4974
Feature,True,4011,Polygon,59258,4975,59258,4977,59257,4977,59257,4975,59258,4975
Feature,True,4012,Polygon,59258,4977,59258,4978,59257,4978,59257,4977,59258,4977
Feature,True,4013,Polygon,59258,4978,59258,4979,59257,4979,59257,4978,59258,4978
Feature,True,4014,Polygon,59258,4979,59258,4980,59257,4980,59257,4979,59258,4979
Feature,True,4015,Polygon,59258,4980,59258,4981,59257,4981,59257,4980,59258,4980
Feature,True,4016,Polygon,59258,4981,59258,4983,59257,4983,59257,4981,59258,4981
Feature,True,4017,Polygon,59258,4983,59258,4984,59257,4984,59257,4983,59258,4983
Feature,True,4018,Polygon,59258,4984,59258,4985,59257,4985,59257,4984,59258,4984
Feature,True,4019,Polygon,59258,4985,59258,4986,59257,4986,59257,4985,59258,4985
Feature,True,4020,Polygon,59258,4986,59258,4987,59257,4987,59257,4986,59258,4986
Feature,True,4021,Polygon,59258,4987,59258,4989,59257,4989,59257,4987,59258,4987
Feature,True,4022,Polygon,59258,4989,59258,4990,59257,4990,59257,4989,59258,4989
Feature,True,4023,Polygon,59258,4990,59258,4991,59257,4991,59257,4990,59258,4990
Feature,True,4024,Polygon,59258,4991,59258,4992,59257,4992,59257,4991,59258,4991
Feature,True,4025,Polygon,59258,4992,59258,4993,59257,4993,59257,4992,59258,4992
Feature,True,4026,Polygon,59258,4993,59258,4995,59257,4995,59257,4993,59258,4993
Feature,True,4027,Polygon,59258,4995,59258,4996,59257,4996,59257,4995,59258,4995
Feature,True,4028,Polygon,59258,4996,59258,4997,59257,4997,59257,4996,59258,4996
Feature,True,4029,Polygon,59258,4997,59258,4998,59257,4998,59257,4997,59258,4997
Feature,True,4030,Polygon,59258,4998,59258,5000,59257,5000,59257,4998,59258,4998
Feature,True,4031,Polygon,59258,5000,59258,5001,59257,5001,59257,5000,59258,5000
Feature,True,4032,Polygon,59258,5001,59258,5002,59257,5002,59257,5001,59258,5001
Feature,True,4033,Polygon,59258,5002,59258,5003,59257,5003,59257,5002,59258,5002
Feature,True,4034,Polygon,59258,5003,59258,5004,59257,5004,59257,5003,59258,5003
Feature,True,4035,Polygon,59258,5004,59258,5006,59257,5006,59257,5004,59258,5004
Feature,True,4036,Polygon,59257,4946,59257,4948,59255,4948,59255,4946,59257,4946
Feature,True,4037,Polygon,59257,4948,59257,4949,59255,4949,59255,4948,59257,4948
Feature,True,4038,Polygon,59257,4949,59257,4950,59255,4950,59255,4949,59257,4949
Feature,True,4039,Polygon,59257,4950,59257,4951,59255,4951,59255,4950,59257,4950
Feature,True,4040,Polygon,59257,4951,59257,4952,59255,4952,59255,4951,59257,4951
Feature,True,4041,Polygon,59257,4952,59257,4954,59255,4954,59255,4952,59257,4952
Feature,True,4042,Polygon,59257,4954,59257,4955,59255,4955,59255,4954,59257,4954
Feature,True,4043,Polygon,59257,4955,59257,4956,59255,4956,59255,4955,59257,4955
Feature,True,4044,Polygon,59257,4956,59257,4957,59255,4957,59255,4956,59257,4956
Feature,True,4045,Polygon,59257,4957,59257,4959,59255,4959,59255,4957,59257,4957
Feature,True,4046,Polygon,59257,4959,59257,4960,59255,4960,59255,4959,59257,4959
Feature,True,4047,Polygon,59257,4960,59257,4961,59255,4961,59255,4960,59257,4960
Feature,True,4048,Polygon,59257,4961,59257,4962,59255,4962,59255,4961,59257,4961
Feature,True,4049,Polygon,59257,4962,59257,4963,59255,4963,59255,4962,59257,4962
Feature,True,4050,Polygon,59257,4963,59257,4965,59255,4965,59255,4963,59257,4963
Feature,True,4051,Polygon,59257,4965,59257,4966,59255,4966,59255,4965,59257,4965
Feature,True,4052,Polygon,59257,4966,59257,4967,59255,4967,59255,4966,59257,4966
Feature,True,4053,Polygon,59257,4967,59257,4968,59255,4968,59255,4967,59257,4967
Feature,True,4054,Polygon,59257,4968,59257,4969,59255,4969,59255,4968,59257,4968
Feature,True,4055,Polygon,59257,4969,59257,4971,59255,4971,59255,4969,59257,4969
Feature,True,4056,Polygon,59257,4971,59257,4972,59255,4972,59255,4971,59257,4971
Feature,True,4057,Polygon,59257,4972,59257,4973,59255,4973,59255,4972,59257,4972
Feature,True,4058,Polygon,59257,4973,59257,4974,59255,4974,59255,4973,59257,4973
Feature,True,4059,Polygon,59257,4974,59257,4975,59255,4975,59255,4974,59257,4974
Feature,True,4060,Polygon,59257,4975,59257,4977,59255,4977,59255,4975,59257,4975
Feature,True,4061,Polygon,59257,4977,59257,4978,59255,4978,59255,4977,59257,4977
Feature,True,4062,Polygon,59257,4978,59257,4979,59255,4979,59255,4978,59257,4978
Feature,True,4063,Polygon,59257,4979,59257,4980,59255,4980,59255,4979,59257,4979
Feature,True,4064,Polygon,59257,4980,59257,4981,59255,4981,59255,4980,59257,4980
Feature,True,4065,Polygon,59257,4981,59257,4983,59255,4983,59255,4981,59257,4981
Feature,True,4066,Polygon,59257,4983,59257,4984,59255,4984,59255,4983,59257,4983
Feature,True,4067,Polygon,59257,4984,59257,4985,59255,4985,59255,4984,59257,4984
Feature,True,4068,Polygon,59257,4985,59257,4986,59255,4986,59255,4985,59257,4985
Feature,True,4069,Polygon,59257,4986,59257,4987,59255,4987,59255,4986,59257,4986
Feature,True,4070,Polygon,59257,4987,59257,4989,59255,4989,59255,4987,59257,4987
Feature,True,4071,Polygon,59257,4989,59257,4990,59255,4990,59255,4989,59257,4989
Feature,True,4072,Polygon,59257,4990,59257,4991,59255,4991,59255,4990,59257,4990
Feature,True,4073,Polygon,59257,4991,59257,4992,59255,4992,59255,4991,59257,4991
Feature,True,4074,Polygon,59257,4992,59257,4993,59255,4993,59255,4992,59257,4992
Feature,True,4075,Polygon,59257,4993,59257,4995,59255,4995,59255,4993,59257,4993
Feature,True,4076,Polygon,59257,4995,59257,4996,59255,4996,59255,4995,59257,4995
Feature,True,4077,Polygon,59257,4996,59257,4997,59255,4997,59255,4996,59257,4996
Feature,True,4078,Polygon,59257,4997,59257,4998,59255,4998,59255,4997,59257,4997
Feature,True,4079,Polygon,59257,4998,59257,5000,59255,5000,59255,4998,59257,4998
Feature,True,4080,Polygon,59257,5000,59257,5001,59255,5001,59255,5000,59257,5000
Feature,True,4081,Polygon,59257,5001,59257,5002,59255,5002,59255,5001,59257,5001
Feature,True,4082,Polygon,59257,5002,59257,5003,59255,5003,59255,5002,59257,5002
Feature,True,4083,Polygon,59257,5003,59257,5004,59255,5004,59255,5003,59257,5003
Feature,True,4084,Polygon,59257,5004,59257,5006,59255,5006,59255,5004,59257,5004
Feature,True,4085,Polygon,59255,4946,59255,4948,59254,4948,59254,4946,59255,4946
Feature,True,4086,Polygon,59255,4948,59255,4949,59254,4949,59254,4948,59255,4948
Feature,True,4087,Polygon,59255,4949,59255,4950,59254,4950,59254,4949,59255,4949
Feature,True,4088,Polygon,59255,4950,59255,4951,59254,4951,59254,4950,59255,4950
Feature,True,4089,Polygon,59255,4951,59255,4952,59254,4952,59254,4951,59255,4951
Feature,True,4090,Polygon,59255,4952,59255,4954,59254,4954,59254,4952,59255,4952
Feature,True,4091,Polygon,59255,4954,59255,4955,59254,4955,59254,4954,59255,4954
Feature,True,4092,Polygon,59255,4955,59255,4956,59254,4956,59254,4955,59255,4955
Feature,True,4093,Polygon,59255,4956,59255,4957,59254,4957,59254,4956,59255,4956
Feature,True,4094,Polygon,59255,4957,59255,4959,59254,4959,59254,4957,59255,4957
Feature,True,4095,Polygon,59255,4959,59255,4960,59254,4960,59254,4959,59255,4959
Feature,True,4096,Polygon,59255,4960,59255,4961,59254,4961,59254,4960,59255,4960
Feature,True,4097,Polygon,59255,4961,59255,4962,59254,4962,59254,4961,59255,4961
Feature,True,4098,Polygon,59255,4962,59255,4963,59254,4963,59254,4962,59255,4962
Feature,True,4099,Polygon,59255,4963,59255,4965,59254,4965,59254,4963,59255,4963
Feature,True,4100,Polygon,59255,4965,59255,4966,59254,4966,59254,4965,59255,4965
Feature,True,4101,Polygon,59255,4966,59255,4967,59254,4967,59254,4966,59255,4966
Feature,True,4102,Polygon,59255,4967,59255,4968,59254,4968,59254,4967,59255,4967
Feature,True,4103,Polygon,59255,4968,59255,4969,59254,4969,59254,4968,59255,4968
Feature,True,4104,Polygon,59255,4969,59255,4971,59254,4971,59254,4969,59255,4969
Feature,True,4105,Polygon,59255,4971,59255,4972,59254,4972,59254,4971,59255,4971
Feature,True,4106,Polygon,59255,4972,59255,4973,59254,4973,59254,4972,59255,4972
Feature,True,4107,Polygon,59255,4973,59255,4974,59254,4974,59254,4973,59255,4973
Feature,True,4108,Polygon,59255,4974,59255,4975,59254,4975,59254,4974,59255,4974
Feature,True,4109,Polygon,59255,4975,59255,4977,59254,4977,59254,4975,59255,4975
Feature,True,4110,Polygon,59255,4977,59255,4978,59254,4978,59254,4977,59255,4977
Feature,True,4111,Polygon,59255,4978,59255,4979,59254,4979,59254,4978,59255,4978
Feature,True,4112,Polygon,59255,4979,59255,4980,59254,4980,59254,4979,59255,4979
Feature,True,4113,Polygon,59255,4980,59255,4981,59254,4981,59254,4980,59255,4980
Feature,True,4114,Polygon,59255,4981,59255,4983,59254,4983,59254,4981,59255,4981
Feature,True,4115,Polygon,59255,4983,59255,4984,59254,4984,59254,4983,59255,4983
Feature,True,4116,Polygon,59255,4984,59255,4985,59254,4985,59254,4984,59255,4984
Feature,True,4117,Polygon,59255,4985,59255,4986,59254,4986,59254,4985,59255,4985
Feature,True,4118,Polygon,59255,4986,59255,4987,59254,4987,59254,4986,59255,4986
Feature,True,4119,Polygon,59255,4987,59255,4989,59254,4989,59254,4987,59255,4987
Feature,True,4120,Polygon,59255,4989,59255,4990,59254,4990,59254,4989,59255,4989
Feature,True,4121,Polygon,59255,4990,59255,4991,59254,4991,59254,4990,59255,4990
Feature,True,4122,Polygon,59255,4991,59255,4992,59254,4992,59254,4991,59255,4991
Feature,True,4123,Polygon,59255,4992,59255,4993,59254,4993,59254,4992,59255,4992
Feature,True,4124,Polygon,59255,4993,59255,4995,59254,4995,59254,4993,59255,4993
